Vcell	Icell	time
4.099650	0.210000	83.452333
4.100250	0.200000	83.486000
4.099650	0.210000	83.519833
4.099650	0.210000	83.553667
4.099650	0.210000	83.587667
4.099650	0.200000	83.621333
4.099650	0.210000	83.655167
4.098460	0.210000	83.689000
4.103810	0.190000	83.722667
4.099650	0.210000	83.756500
4.104110	0.190000	83.790333
4.099650	0.210000	83.824167
4.098170	0.220000	83.857833
4.099650	0.220000	83.891667
4.099650	0.210000	83.925333
4.099060	0.210000	83.959000
4.099650	0.220000	83.992833
4.099650	0.210000	84.026500
4.099650	0.200000	84.060333
4.099650	0.210000	84.094167
4.099950	0.200000	84.128000
4.099650	0.210000	84.161833
4.099650	0.210000	84.195333
4.104110	0.180000	84.229167
4.099650	0.210000	84.263000
4.099350	0.190000	84.296833
4.099650	0.210000	84.330667
4.097870	0.210000	84.364667
4.099650	0.210000	84.398333
4.100540	0.190000	84.437500
4.099650	0.210000	84.472000
4.099060	0.200000	84.505667
4.098170	0.200000	84.539333
4.099650	0.220000	84.573167
4.100250	0.200000	84.606833
4.099950	0.200000	84.646333
4.100540	0.190000	84.680000
4.099950	0.210000	84.714167
4.100250	0.210000	84.748167
4.099950	0.210000	84.782000
4.099950	0.210000	84.815667
4.100540	0.210000	84.849667
4.099950	0.200000	84.883333
4.100250	0.190000	84.917000
4.100250	0.200000	84.950833
4.098170	0.210000	84.984500
4.100250	0.200000	85.018333
4.100540	0.200000	85.052167
4.100250	0.200000	85.085833
4.099650	0.200000	85.119667
4.100250	0.200000	85.153333
4.100250	0.200000	85.187167
4.099950	0.200000	85.220667
4.098460	0.200000	85.254500
4.099950	0.200000	85.288167
4.099950	0.200000	85.322000
4.100540	0.190000	85.355833
4.099950	0.210000	85.389667
4.100840	0.190000	85.423333
4.100540	0.190000	85.457167
4.100250	0.200000	85.490833
4.099950	0.190000	85.524500
4.099650	0.200000	85.558333
4.100840	0.200000	85.592000
4.099950	0.200000	85.625833
4.100250	0.190000	85.659667
4.099950	0.200000	85.693500
4.099950	0.200000	85.727167
4.099950	0.200000	85.760833
4.099650	0.200000	85.794500
4.100540	0.200000	85.828333
4.098460	0.200000	85.862167
4.099650	0.200000	85.896000
4.099950	0.200000	85.929667
4.100250	0.200000	85.963500
4.100540	0.200000	85.997333
4.098760	0.200000	86.030833
4.100250	0.190000	86.064500
4.099060	0.190000	86.098167
4.100540	0.190000	86.131833
4.099950	0.200000	86.165667
4.100250	0.200000	86.199333
4.101140	0.190000	86.233167
4.099650	0.190000	86.267000
4.101440	0.190000	86.300833
4.098170	0.200000	86.334333
4.100840	0.190000	86.368167
4.099950	0.190000	86.401833
4.099350	0.190000	86.435833
4.099950	0.190000	86.469667
4.101140	0.180000	86.503333
4.099060	0.190000	86.537000
4.100540	0.200000	86.570667
4.099350	0.190000	86.604500
4.099650	0.200000	86.638333
4.098460	0.200000	86.672000
4.100540	0.200000	86.705667
4.100250	0.190000	86.739333
4.100540	0.190000	86.773000
4.100840	0.190000	86.806667
4.100250	0.190000	86.840333
4.100840	0.190000	86.874000
4.100250	0.190000	86.908000
4.100540	0.190000	86.941667
4.100540	0.190000	86.975333
4.100540	0.190000	87.009167
4.099650	0.190000	87.043000
4.099650	0.180000	87.076667
4.100540	0.190000	87.110333
4.098170	0.190000	87.144000
4.101730	0.180000	87.177833
4.099650	0.190000	87.211500
4.099950	0.200000	87.245333
4.097870	0.190000	87.279000
4.099950	0.190000	87.313000
4.100250	0.180000	87.346833
4.099060	0.190000	87.380667
4.100250	0.180000	87.414333
4.101140	0.180000	87.448000
4.100540	0.180000	87.482000
4.098760	0.190000	87.515667
4.100840	0.180000	87.549333
4.099060	0.190000	87.583167
4.099350	0.180000	87.616833
4.100250	0.180000	87.650833
4.101140	0.180000	87.684500
4.101440	0.170000	87.718333
4.098760	0.180000	87.752167
4.099650	0.180000	87.785833
4.099650	0.180000	87.819500
4.098760	0.190000	87.853333
4.101730	0.180000	87.891000
4.098760	0.190000	87.933333
4.100250	0.190000	87.967000
4.100840	0.190000	88.000833
4.098760	0.190000	88.034667
4.099060	0.180000	88.068333
4.101440	0.180000	88.102167
4.100540	0.180000	88.135833
4.099350	0.180000	88.169500
4.099950	0.180000	88.203333
4.101440	0.180000	88.237000
4.099060	0.190000	88.270833
4.099060	0.180000	88.304667
4.100840	0.180000	88.338333
4.099350	0.170000	88.372000
4.103220	0.170000	88.405667
4.099950	0.170000	88.439333
4.099350	0.190000	88.473167
4.098760	0.180000	88.507000
4.098460	0.190000	88.540667
4.099950	0.180000	88.574500
4.100250	0.180000	88.608167
4.099650	0.170000	88.642167
4.100840	0.170000	88.676000
4.101140	0.180000	88.709667
4.099650	0.170000	88.743500
4.097570	0.180000	88.777167
4.099350	0.180000	88.811000
4.099650	0.180000	88.844833
4.099350	0.180000	88.878500
4.099650	0.180000	88.912333
4.099350	0.190000	88.946333
4.100250	0.180000	88.979833
4.101140	0.180000	89.013500
4.099950	0.180000	89.047500
4.099060	0.180000	89.081167
4.100250	0.170000	89.114833
4.100250	0.170000	89.148667
4.100250	0.180000	89.182333
4.099950	0.180000	89.219667
4.099950	0.170000	89.253833
4.099650	0.180000	89.287500
4.099060	0.180000	89.321500
4.100840	0.180000	89.355333
4.100250	0.180000	89.389000
4.098170	0.190000	89.422667
4.099350	0.180000	89.456500
4.100250	0.170000	89.492667
4.099350	0.180000	89.536167
4.098460	0.190000	89.569833
4.102330	0.170000	89.603667
4.101730	0.170000	89.637167
4.099650	0.180000	89.675667
4.101730	0.180000	89.714167
4.099650	0.180000	89.755833
4.099950	0.180000	89.789667
4.099950	0.180000	89.825833
4.100540	0.170000	89.859667
4.099950	0.180000	89.893667
4.099650	0.180000	89.927333
4.100540	0.170000	89.961333
4.100540	0.170000	89.995667
4.099350	0.170000	90.029500
4.100540	0.170000	90.063167
4.100540	0.170000	90.097000
4.098760	0.190000	90.130667
4.099650	0.180000	90.164500
4.100250	0.170000	90.198333
4.101140	0.180000	90.232000
4.101730	0.180000	90.265833
4.099060	0.180000	90.299667
4.099060	0.180000	90.333333
4.100250	0.170000	90.367167
4.099950	0.180000	90.401000
4.099060	0.180000	90.434833
4.099650	0.170000	90.468667
4.099350	0.180000	90.502667
4.099350	0.170000	90.536500
4.100250	0.170000	90.570167
4.099650	0.180000	90.603833
4.102630	0.160000	90.637667
4.099350	0.180000	90.671500
4.100840	0.160000	90.705167
4.101140	0.160000	90.739000
4.100840	0.170000	90.772667
4.102030	0.170000	90.806333
4.099950	0.180000	90.840167
4.102330	0.160000	90.873833
4.097570	0.170000	90.907500
4.101140	0.160000	90.941333
4.099350	0.180000	90.975000
4.099950	0.170000	91.008833
4.098760	0.180000	91.042500
4.102920	0.160000	91.076167
4.099950	0.180000	91.110167
4.098760	0.180000	91.143833
4.099950	0.170000	91.177667
4.099060	0.180000	91.211333
4.099060	0.180000	91.245000
4.099950	0.170000	91.278833
4.101140	0.170000	91.312500
4.099650	0.170000	91.346500
4.101730	0.170000	91.380167
4.098460	0.170000	91.415000
4.101140	0.170000	91.449000
4.100250	0.160000	91.482833
4.101440	0.170000	91.516667
4.101140	0.160000	91.550333
4.098760	0.180000	91.584167
4.101730	0.170000	91.619000
4.100250	0.170000	91.652833
4.101140	0.170000	91.686667
4.099650	0.170000	91.720667
4.101140	0.170000	91.754333
4.098460	0.180000	91.788000
4.099650	0.170000	91.821833
4.100250	0.180000	91.855667
4.102030	0.170000	91.889333
4.099950	0.170000	91.923167
4.101140	0.160000	91.957000
4.100250	0.160000	91.990667
4.099350	0.170000	92.024500
4.101730	0.160000	92.058167
4.100250	0.160000	92.092000
4.097870	0.180000	92.125833
4.099060	0.170000	92.159667
4.096980	0.180000	92.193333
4.099350	0.170000	92.227000
4.100250	0.170000	92.260667
4.099950	0.160000	92.294500
4.099650	0.170000	92.328167
4.099650	0.160000	92.362000
4.099650	0.160000	92.395667
4.098760	0.160000	92.429500
4.099650	0.170000	92.463167
4.099350	0.170000	92.496833
4.099950	0.160000	92.530667
4.098460	0.160000	92.564333
4.102030	0.160000	92.598167
4.099650	0.170000	92.631833
4.099950	0.170000	92.665667
4.099650	0.170000	92.699500
4.102630	0.150000	92.733167
4.099350	0.160000	92.767000
4.100250	0.170000	92.800833
4.102630	0.150000	92.834667
4.099350	0.170000	92.868500
4.098760	0.170000	92.902333
4.103220	0.160000	92.936000
4.099950	0.170000	92.969833
4.099060	0.170000	93.003500
4.097870	0.170000	93.037167
4.100540	0.160000	93.070833
4.100250	0.160000	93.104500
4.099060	0.170000	93.138167
4.100540	0.160000	93.171833
4.098460	0.170000	93.205667
4.099950	0.150000	93.239500
4.100250	0.160000	93.273167
4.098170	0.170000	93.307000
4.099950	0.160000	93.340667
4.099350	0.170000	93.374500
4.098760	0.170000	93.408333
4.101730	0.160000	93.442167
4.099060	0.160000	93.476000
4.099650	0.160000	93.509500
4.099950	0.160000	93.543333
4.098760	0.170000	93.577000
4.099950	0.160000	93.610833
4.099950	0.160000	93.644500
4.099650	0.170000	93.678500
4.098760	0.160000	93.712333
4.099950	0.170000	93.746167
4.099060	0.160000	93.780000
4.101730	0.150000	93.813833
4.101730	0.160000	93.847500
4.100540	0.160000	93.881333
4.102030	0.150000	93.915167
4.099350	0.170000	93.949000
4.099950	0.150000	93.982833
4.100250	0.160000	94.016667
4.099350	0.160000	94.050500
4.100840	0.150000	94.084167
4.099060	0.160000	94.117833
4.100540	0.160000	94.151667
4.098460	0.170000	94.185333
4.100840	0.160000	94.219000
4.098760	0.160000	94.252667
4.101440	0.150000	94.286333
4.099950	0.160000	94.320000
4.097570	0.170000	94.354000
4.102330	0.140000	94.387500
4.099950	0.160000	94.421333
4.099650	0.160000	94.455167
4.100250	0.160000	94.489000
4.099350	0.160000	94.522667
4.098170	0.160000	94.556333
4.100840	0.160000	94.590167
4.100540	0.150000	94.623833
4.099060	0.170000	94.657667
4.099350	0.160000	94.691500
4.100840	0.150000	94.725333
4.099350	0.160000	94.759000
4.097870	0.160000	94.792833
4.098760	0.160000	94.826667
4.099350	0.160000	94.860333
4.101440	0.150000	94.894167
4.099350	0.160000	94.928000
4.099060	0.160000	94.961667
4.100250	0.160000	94.995167
4.100540	0.150000	95.029000
4.099060	0.160000	95.062667
4.099950	0.160000	95.096333
4.101440	0.150000	95.130000
4.099950	0.150000	95.163833
4.099650	0.150000	95.197667
4.100840	0.150000	95.231333
4.100540	0.150000	95.265167
4.099650	0.160000	95.298667
4.100840	0.150000	95.332500
4.099060	0.160000	95.366333
4.098460	0.160000	95.400167
4.100540	0.160000	95.433667
4.099060	0.160000	95.467500
4.100250	0.150000	95.501167
4.099950	0.160000	95.535000
4.099950	0.160000	95.568667
4.099950	0.150000	95.602333
4.100250	0.150000	95.636000
4.099650	0.160000	95.669667
4.100840	0.150000	95.703500
4.099650	0.150000	95.737333
4.099650	0.150000	95.771167
4.098460	0.160000	95.805000
4.099950	0.150000	95.838833
4.100840	0.150000	95.872500
4.100250	0.160000	95.906333
4.100250	0.160000	95.940500
4.099950	0.150000	95.974167
4.099650	0.160000	96.016000
4.100840	0.150000	96.049667
4.099650	0.150000	96.086667
4.099950	0.150000	96.124167
4.101440	0.140000	96.157833
4.100840	0.150000	96.191667
4.100540	0.150000	96.225333
4.100250	0.150000	96.259167
4.101140	0.140000	96.293000
4.099060	0.160000	96.326833
4.099950	0.140000	96.360833
4.099350	0.160000	96.394667
4.100250	0.150000	96.428333
4.099350	0.150000	96.462333
4.098460	0.150000	96.496000
4.099350	0.150000	96.529833
4.099650	0.150000	96.563667
4.100250	0.150000	96.597500
4.099650	0.150000	96.631333
4.100840	0.150000	96.665167
4.099350	0.160000	96.698833
4.099950	0.150000	96.732500
4.099650	0.150000	96.766333
4.100540	0.150000	96.800333
4.098760	0.160000	96.834000
4.100250	0.140000	96.867833
4.101140	0.150000	96.901500
4.100250	0.150000	96.935333
4.099650	0.150000	96.969000
4.100250	0.150000	97.002667
4.099350	0.150000	97.036500
4.099060	0.150000	97.070167
4.101140	0.140000	97.104000
4.100840	0.140000	97.137833
4.099350	0.150000	97.171500
4.100540	0.150000	97.205333
4.100250	0.140000	97.239000
4.099950	0.150000	97.272833
4.099950	0.150000	97.306500
4.100250	0.150000	97.340333
4.099650	0.150000	97.373833
4.097870	0.160000	97.407667
4.099650	0.150000	97.441333
4.099350	0.150000	97.475000
4.100250	0.150000	97.508833
4.101140	0.140000	97.542667
4.099950	0.140000	97.576500
4.100840	0.140000	97.610167
4.100540	0.140000	97.643833
4.098170	0.150000	97.677667
4.100540	0.150000	97.711500
4.097870	0.150000	97.745167
4.100250	0.140000	97.778833
4.099350	0.150000	97.812500
4.099950	0.140000	97.846333
4.099950	0.150000	97.880167
4.098760	0.150000	97.914000
4.099950	0.150000	97.947833
4.100540	0.150000	97.981667
4.100540	0.140000	98.015500
4.100250	0.150000	98.049167
4.100540	0.150000	98.082833
4.099650	0.150000	98.116667
4.099060	0.160000	98.150333
4.099350	0.140000	98.184000
4.099950	0.150000	98.217667
4.099650	0.150000	98.251500
4.099950	0.140000	98.285333
4.099950	0.140000	98.319000
4.100540	0.140000	98.352833
4.100840	0.140000	98.386667
4.100840	0.140000	98.420333
4.100250	0.140000	98.454000
4.098760	0.150000	98.487667
4.099950	0.140000	98.521500
4.100250	0.140000	98.555333
4.099350	0.150000	98.589000
4.099950	0.140000	98.622833
4.098760	0.140000	98.656500
4.099650	0.150000	98.690167
4.101140	0.140000	98.724000
4.099950	0.140000	98.757667
4.098760	0.140000	98.791500
4.100250	0.140000	98.825167
4.100540	0.140000	98.859167
4.100540	0.140000	98.892833
4.101140	0.140000	98.926667
4.099650	0.140000	98.960333
4.102030	0.140000	98.994167
4.101140	0.140000	99.028000
4.100250	0.140000	99.061667
4.101140	0.140000	99.095500
4.100250	0.140000	99.129333
4.100250	0.140000	99.163167
4.100540	0.150000	99.196833
4.100540	0.150000	99.230667
4.099950	0.140000	99.264333
4.101140	0.140000	99.298000
4.101440	0.130000	99.331833
4.099060	0.140000	99.365833
4.099950	0.140000	99.399500
4.101140	0.140000	99.433000
4.100540	0.140000	99.466833
4.101140	0.140000	99.500667
4.099060	0.140000	99.534500
4.098170	0.150000	99.568333
4.098170	0.150000	99.602167
4.100540	0.130000	99.635833
4.097870	0.150000	99.669667
4.101730	0.130000	99.703500
4.100840	0.140000	99.737000
4.100840	0.130000	99.771000
4.100250	0.140000	99.804833
4.101440	0.140000	99.838667
4.099650	0.140000	99.872333
4.101440	0.140000	99.906167
4.099950	0.140000	99.939833
4.100250	0.140000	99.973500
4.101440	0.130000	100.007333
4.099060	0.140000	100.041000
4.101140	0.130000	100.074667
4.101140	0.140000	100.108333
4.100540	0.140000	100.142333
4.100250	0.140000	100.176000
4.101440	0.130000	100.209667
4.100540	0.140000	100.243333
4.100540	0.140000	100.277167
4.100840	0.140000	100.310833
4.100840	0.140000	100.344667
4.099350	0.140000	100.378500
4.101440	0.130000	100.412167
4.100250	0.140000	100.446167
4.100540	0.140000	100.479833
4.101440	0.130000	100.513667
4.102030	0.130000	100.547500
4.100840	0.140000	100.581333
4.099950	0.140000	100.615167
4.099650	0.130000	100.648833
4.099350	0.140000	100.682333
4.099950	0.140000	100.716167
4.100250	0.130000	100.749833
4.101730	0.130000	100.783667
4.101730	0.130000	100.817500
4.099950	0.140000	100.851167
4.102330	0.130000	100.884833
4.099060	0.140000	100.918667
4.100250	0.140000	100.952167
4.099650	0.140000	100.986000
4.098170	0.140000	101.019667
4.099650	0.140000	101.053333
4.099350	0.140000	101.087000
4.101440	0.130000	101.120833
4.099950	0.130000	101.154833
4.102330	0.130000	101.188500
4.100250	0.140000	101.222333
4.099060	0.140000	101.256167
4.099950	0.130000	101.290000
4.099950	0.140000	101.323667
4.099650	0.140000	101.357500
4.103220	0.120000	101.391167
4.099060	0.140000	101.425000
4.100250	0.130000	101.458667
4.099950	0.140000	101.492333
4.099950	0.130000	101.526167
4.099950	0.140000	101.560000
4.100540	0.130000	101.593833
4.099060	0.140000	101.627500
4.099350	0.140000	101.661333
4.098460	0.140000	101.695000
4.100840	0.130000	101.728833
4.099650	0.130000	101.762500
4.100250	0.140000	101.796333
4.099060	0.140000	101.830167
4.099060	0.140000	101.864000
4.099650	0.130000	101.897833
4.101140	0.130000	101.931667
4.099650	0.140000	101.965333
4.099950	0.140000	101.999333
4.099350	0.130000	102.033000
4.099950	0.130000	102.066667
4.100250	0.130000	102.100500
4.099060	0.140000	102.134500
4.099650	0.140000	102.168167
4.100250	0.120000	102.201833
4.099950	0.140000	102.235500
4.100840	0.130000	102.269333
4.100250	0.140000	102.303000
4.099350	0.130000	102.336667
4.099060	0.140000	102.370500
4.099350	0.140000	102.404167
4.099650	0.130000	102.437833
4.099950	0.130000	102.471667
4.099950	0.130000	102.505333
4.099350	0.140000	102.539000
4.099350	0.140000	102.572667
4.099350	0.140000	102.606500
4.099650	0.140000	102.640167
4.101140	0.120000	102.673833
4.100250	0.140000	102.707667
4.099950	0.130000	102.741500
4.099950	0.130000	102.775333
4.099650	0.130000	102.809167
4.100250	0.130000	102.842833
4.099950	0.140000	102.876667
4.100250	0.130000	102.910500
4.100250	0.120000	102.944167
4.100250	0.130000	102.977833
4.100250	0.130000	103.011667
4.100840	0.130000	103.045333
4.100250	0.130000	103.079167
4.100540	0.130000	103.112833
4.100250	0.130000	103.146667
4.100250	0.130000	103.180333
4.099350	0.130000	103.214000
4.099950	0.130000	103.247833
4.099650	0.130000	103.281500
4.099950	0.130000	103.315333
4.099650	0.130000	103.349000
4.100840	0.130000	103.382667
4.100540	0.130000	103.416667
4.100250	0.130000	103.450333
4.101140	0.130000	103.484167
4.101440	0.120000	103.517833
4.099350	0.120000	103.551667
4.100250	0.130000	103.585500
4.100540	0.130000	103.619333
4.099650	0.120000	103.653000
4.100540	0.130000	103.686667
4.099350	0.120000	103.720500
4.099650	0.140000	103.754167
4.099650	0.130000	103.787833
4.098760	0.130000	103.821667
4.100250	0.130000	103.855167
4.099350	0.130000	103.888833
4.101140	0.120000	103.922667
4.100840	0.130000	103.956333
4.100840	0.120000	103.990167
4.099350	0.130000	104.024000
4.099350	0.130000	104.057833
4.099650	0.130000	104.091500
4.100540	0.120000	104.125333
4.099350	0.120000	104.159000
4.101440	0.120000	104.193000
4.100250	0.120000	104.226667
4.097570	0.130000	104.260500
4.100540	0.120000	104.294000
4.100840	0.120000	104.327833
4.100540	0.130000	104.361500
4.099350	0.140000	104.395167
4.099950	0.120000	104.429000
4.099650	0.130000	104.462667
4.096980	0.130000	104.496500
4.098760	0.130000	104.530167
4.098460	0.130000	104.564000
4.099060	0.130000	104.597667
4.101140	0.120000	104.631500
4.100840	0.120000	104.665000
4.101140	0.120000	104.699000
4.099650	0.130000	104.732667
4.099350	0.130000	104.766667
4.099060	0.130000	104.800333
4.098460	0.130000	104.834167
4.099650	0.130000	104.867833
4.100250	0.120000	104.901500
4.099650	0.130000	104.935167
4.099350	0.120000	104.968833
4.099650	0.120000	105.002667
4.101140	0.120000	105.036500
4.100250	0.130000	105.070167
4.100250	0.120000	105.103833
4.101140	0.120000	105.137667
4.101140	0.120000	105.171500
4.101440	0.120000	105.205333
4.100250	0.120000	105.239000
4.101730	0.110000	105.272833
4.099950	0.120000	105.306667
4.099650	0.120000	105.340333
4.099060	0.130000	105.374167
4.098760	0.130000	105.407833
4.099060	0.130000	105.441667
4.101440	0.120000	105.475333
4.100250	0.120000	105.509000
4.098460	0.130000	105.542667
4.100540	0.120000	105.576500
4.099350	0.120000	105.610333
4.099350	0.130000	105.644167
4.099950	0.130000	105.678000
4.100250	0.120000	105.711500
4.100540	0.120000	105.745500
4.099350	0.120000	105.779167
4.099060	0.120000	105.813000
4.099060	0.130000	105.846667
4.099950	0.120000	105.880333
4.099350	0.130000	105.914167
4.099950	0.130000	105.948000
4.100250	0.120000	105.981833
4.100540	0.120000	106.015667
4.101140	0.120000	106.049500
4.100540	0.110000	106.083333
4.101140	0.120000	106.117167
4.098170	0.130000	106.150833
4.099950	0.120000	106.184500
4.100540	0.120000	106.218333
4.100540	0.120000	106.252167
4.099350	0.130000	106.286000
4.099350	0.130000	106.319667
4.100840	0.110000	106.353500
4.099950	0.120000	106.387167
4.099650	0.130000	106.420833
4.101440	0.120000	106.454667
4.099950	0.120000	106.488333
4.099650	0.120000	106.521833
4.099950	0.120000	106.555500
4.099950	0.120000	106.589333
4.100250	0.120000	106.623000
4.100840	0.120000	106.656667
4.099650	0.120000	106.690500
4.100540	0.120000	106.724167
4.100540	0.120000	106.758000
4.100840	0.120000	106.791667
4.099650	0.120000	106.825333
4.099950	0.120000	106.859000
4.100540	0.120000	106.892667
4.099950	0.120000	106.926500
4.099650	0.120000	106.960333
4.099950	0.120000	106.994167
4.099650	0.120000	107.027667
4.099650	0.120000	107.061500
4.099350	0.130000	107.095333
4.101140	0.110000	107.129000
4.099650	0.120000	107.162833
4.099350	0.120000	107.196500
4.100540	0.110000	107.230333
4.100540	0.120000	107.264000
4.101440	0.110000	107.297833
4.099060	0.120000	107.331667
4.101140	0.120000	107.365333
4.100840	0.110000	107.399167
4.099060	0.120000	107.433000
4.099650	0.120000	107.466833
4.099950	0.120000	107.500667
4.101440	0.120000	107.534500
4.099350	0.120000	107.568167
4.100250	0.120000	107.602000
4.099350	0.120000	107.635833
4.099650	0.120000	107.669667
4.099350	0.120000	107.703500
4.100250	0.120000	107.737333
4.098170	0.130000	107.771167
4.101440	0.110000	107.804833
4.101140	0.110000	107.838833
4.099350	0.120000	107.872500
4.100250	0.110000	107.906167
4.100250	0.120000	107.940000
4.099060	0.120000	107.973667
4.100840	0.110000	108.007333
4.100540	0.110000	108.041000
4.100540	0.110000	108.074833
4.100840	0.110000	108.108667
4.099350	0.120000	108.142500
4.100250	0.110000	108.176167
4.100250	0.110000	108.210000
4.099950	0.120000	108.243833
4.101440	0.110000	108.277500
4.099350	0.110000	108.311333
4.099650	0.120000	108.345000
4.100250	0.120000	108.379000
4.099950	0.120000	108.412833
4.098460	0.120000	108.446667
4.099650	0.120000	108.480333
4.100250	0.120000	108.514167
4.099060	0.120000	108.548000
4.099650	0.120000	108.581667
4.099060	0.120000	108.615500
4.099650	0.120000	108.649333
4.100540	0.110000	108.683000
4.098760	0.130000	108.716667
4.099350	0.120000	108.750500
4.099650	0.110000	108.784333
4.099650	0.120000	108.818000
4.100250	0.120000	108.851667
4.099350	0.120000	108.885500
4.100250	0.120000	108.919333
4.099950	0.120000	108.953167
4.101440	0.110000	108.987000
4.099950	0.120000	109.020833
4.100250	0.110000	109.054500
4.098760	0.110000	109.088333
4.101730	0.100000	109.122167
4.099060	0.120000	109.155833
4.100250	0.110000	109.189833
4.100250	0.110000	109.223500
4.099950	0.120000	109.257167
4.100540	0.110000	109.291000
4.099950	0.110000	109.324667
4.099350	0.120000	109.358333
4.100840	0.110000	109.392167
4.100250	0.110000	109.426000
4.098460	0.120000	109.459833
4.099060	0.110000	109.493667
4.101140	0.110000	109.527500
4.099350	0.110000	109.561333
4.101140	0.110000	109.595000
4.101440	0.110000	109.628833
4.100250	0.110000	109.662667
4.099950	0.110000	109.696333
4.098760	0.120000	109.730167
4.100540	0.110000	109.763833
4.099650	0.120000	109.797500
4.100840	0.110000	109.831333
4.099950	0.110000	109.865167
4.099060	0.120000	109.898833
4.100540	0.110000	109.932667
4.099350	0.120000	109.966333
4.099950	0.110000	110.000167
4.097570	0.110000	110.033833
4.099350	0.120000	110.067500
4.099950	0.110000	110.101167
4.100250	0.120000	110.135000
4.099350	0.110000	110.168833
4.099650	0.120000	110.202500
4.099950	0.120000	110.236500
4.100840	0.110000	110.270333
4.100250	0.110000	110.304000
4.100250	0.110000	110.338000
4.099350	0.110000	110.371833
4.099950	0.110000	110.405667
4.100250	0.110000	110.439333
4.099350	0.120000	110.473000
4.100540	0.110000	110.506667
4.099060	0.110000	110.540333
4.099350	0.120000	110.574333
4.099650	0.110000	110.608000
4.098460	0.120000	110.641833
4.100540	0.110000	110.675667
4.100540	0.110000	110.709500
4.099060	0.110000	110.743333
4.101140	0.110000	110.777000
4.100250	0.100000	110.810833
4.099950	0.110000	110.844667
